dari	CW
10	NUM
perusahaan	NN
pelayaran	NN
terbesar	JJ
di	CW
dunia	NN
yang	CW
wilayah	NN
operasi	NN
-nya	NN
di	CW
berbagai	NUM
negara	NN
dan	CW
berkedudukan	VP
hukum	NN
di	CW
Republik	NNP
Marshall	NNP
Islands	NNP
,	AUX
kata	VP
Direktur	NNP
Keuangan	NNP
BLTA	NNP
,	AUX
Kevin	NNP
Wong	NNP
di	CW
Jakarta	NNP
,	AUX
Kamis	NNP
.	AUX

Kevin	NNP
mengatakan	VP
perseroan	NN
akan	VP
meminjam	VP
dana	NN
dari	CW
keempat	NUM
bank	NN
tersebut	CW
dengan	CW
total	NN
nilai	NN
750	NUM
juta	NUM
dolar	NN
AS	NNP
.	AUX
Keempat	NUM
bank	NN
itu	CW
antara	CW
lain	JJ
Fortis	NNP
,	AUX
DNB	NNP
Denmark	NNP
,	AUX
ANG	NNP
Belanda	NNP
dan	CW
NIB	NNP
Norwegia	NNP
.	AUX

Menurut	CW
dia	NN
,	AUX
dengan	CW
akuisisi	NN
Chembulk	NNP
,	AUX
maka	CW
perseroan	NN
akan	VP
menjadi	VP
perusahaan	NN
kapal tanker	NN
terbesar	JJ
ketiga	NUM
di	CW
dunia	NN
dalam	CW
hal	NN
jumlah	NN
kapal	NN
dan	CW
kapasitas	NN
muatan	NN
.	AUX

Dengan	CW
demikian	CW
total	NN
kapasitas	NN
kapal tanker	NN
-nya	NN
menjadi	VP
820.600	NUM
DWT	NN
dry	NN
weigh	NN
ton	NN
dengan	CW
pangsa pasar	NN
sekitar	CW
10	NUM
persen	NUM
secara	CW
internasional	JJ
,	AUX
kata	VP
-nya	NN
.	AUX

Menurut	CW
-nya	NN
dengan	CW
akuisisi	NN
ini	CW
diharapkan	VP
perolehan	NN
laba bersih	NN
perseroan	NN
untuk	CW
2007	NUM
dapat	VP
meningkat	VP
signifikan	JJ
dari	CW
70	NUM
juta	NUM
dolar	NN
AS	NNP
menjadi	VP
120	NUM
juta	NUM
dolar	NN
AS	NNP
.	AUX

Mengenai	CW
adanya	NN
kehawatiran	NN
tentang	CW
besar	JJ
-nya	NN
utang	NN
perseroan	NN
,	AUX
Kevin	NNP
mengatakan	VP
,	AUX
hal	NN
itu	CW
tidak	CW
perlu	VP
dirisaukan	VP
,	AUX
karena	CW
perseroan	NN
tidak	CW
hanya	CW
mengutang	VP
saja	CW
,	AUX
melainkan	CW
juga	CW
berbuat	VP
sesuatu	NN
untuk	CW
mengembalikan	VP
rasio-rasio	NN
utang	NN
-nya	NN
sehingga	CW
kembali	CW
menjadi	VP
perusahaan	NN
yang	CW
sehat	JJ
.	AUX

Dia	NN
menambahkan	VP
perseroan	NN
akan	VP
menjual	VP
4	NUM
unit	NN
kapal tanker	NN
-nya	NN
dengan	CW
perkiraan	NN
nilai	NN
penjualan	NN
keseluruhan	NN
-nya	NN
sekitar	CW
480	NUM
juta	NUM
dolar	NN
AS	NNP
.	AUX

Dengan	CW
hasil	NN
penjualan	NN
ini	CW
diharapkan	VP
perseroan	NN
dapat	VP
menurunkan	VP
ekposure	AUX
utang	NN
-nya	NN
,	AUX
sehingga	CW
rasio	NN
kinerja	NN
perusahaan	NN
kembali	CW
membaik	VP
,	AUX
ujar	VP
-nya	NN
.	AUX

Produksi	NN
CPO	AUX
Crude	AUX
Palm	AUX
Oil	AUX
PT	NNP
Astra	NNP
Agro	NNP
Lestari	NNP
Tbk	NNP
AALI	NNP
sampai	CW
dengan	CW
kuartal	NN
III	NUM
Januari	NNP
-	AUX
September	NNP
2007	NUM
mencapai	VP
641.954	NUM
ton	NN
,	AUX
yang	CW
sebagian besar	NN
73,3	NUM
persen	NUM
atau	CW
470.676	NUM
ton	NN
adalah	VP
Super	AUX
CPO	AUX
,	AUX
kata	VP
Direktur	NNP
AALI	NNP
Santosa	NNP
,	AUX
dalam	CW
sebuah	NN
pernyataan	NN
-nya	NN
di	CW
Jakarta	NNP
,	AUX
Kamis	NNP
.	AUX

Pencapaian	NN
produksi	NN
CPO	AUX
AALI	NNP
tersebut	CW
karena	CW
meningkatnya	NN
TBS	NN
Tandan	NN
Buah	NN
Segar	NN
yang	CW
dipanen	VP
,	AUX
terutama	JJ
pada	CW
kuartal	NN
ketiga	NUM
2007	NUM
.	AUX

Sepanjang	CW
Januari	NNP
-	AUX
September	NNP
2007	NUM
produksi	NN
TBS	NN
AALI	NNP
yang	CW
dipanen	VP
mencapai	VP
2.618.080	NUM
ton	NN
,	AUX
jelas	VP
-nya	NN
.	AUX

Produksi	NN
TBS	NN
AALI	NNP
tersebut	CW
,	AUX
kata	VP
dia	NN
,	AUX
49,6	NUM
persen	NUM
berasal	VP
dari	CW
Sumatera	NNP
,	AUX
29,6	NUM
persen	NUM
dari	CW
Kalimantan	NNP
dan	CW
20,9	NUM
persen	NUM
dari	CW
Sulawesi	NNP
.	AUX

Lembaga	NNP
pemeringkat	NNP
efek	NNP
Indonesia	NNP
,	AUX
Pefindo	NNP
,	AUX
menegaskan	VP
kembali	CW
peringkat	NN
idA-	AUX
untuk	CW
PT	NNP
Lautan	NNP
Luas	NNP
Tbk	NNP
LTLS	NNP
dan	CW
Obligasi	NNP
II	NNP
/	NNP
2003	NNP
sebesar	JJ
Rp	AUX
300	NUM
miliar	NUM
yang	CW
akan	VP
jatuh tempo	VP
pada	CW
24	NUM
Juni	NNP
2008	NUM
,	AUX
dan	CW
memberikan	VP
outlook	AUX
stabil	JJ
untuk	CW
peringkat	NN
tersebut	CW
.	AUX

Berdasarkan	VP
laporan keuangan	NN
LTLS	NNP
per	CW
30	NUM
Juni	NNP
2007	NUM
,	AUX
outstanding	AUX
Obligasi	NNP
II	NNP
/	NNP
2003	NNP
hanya	CW
Rp	AUX
246,76	NUM
miliar	NUM
karena	CW
beberapa	NUM
di	CW
antara	NN
-nya	NN
telah	VP
dibeli	VP
kembali	CW
buy	AUX
back	AUX
,	AUX
kata	VP
Pefindo	NNP
dalam	CW
sebuah	NN
pernyataan	NN
-nya	NN
di	CW
Jakarta	NNP
,	AUX
Kamis	NNP
.	AUX

Menurut	CW
Pefindo	NNP
,	AUX
peringkat	NN
tersebut	CW
didukung	VP
oleh	CW
diversifikasi	NN
produk	NN
dan	CW
pasar	NN
LTLS	NNP
yang	CW
baik	JJ
,	AUX
termasuk	VP
operasional	JJ
-nya	NN
yang	CW
terintegrasi	VP
.	AUX

Namun	CW
,	AUX
peringkat	NN
tersebut	CW
diperlemah	VP
oleh	CW
relatif	JJ
tinggi	JJ
-nya	NN
level	NN
leverage	AUX
LTLS	NNP
dan	CW
eksposure	AUX
perseroan	NN
terhadap	CW
fluktuasi	NN
valuta	NN
asing	JJ
.	AUX

Perusahaan	NN
didukung	VP
oleh	CW
jaringan	NN
distribusi	NN
yang	CW
luas	JJ
,	AUX
terdiri	VP
dari	CW
4	NUM
kantor cabang	NN
dan	CW
8	NUM
kantor perwakilan	NN
di	CW
luar	NN
Indonesia	NNP
seperti	CW
di	CW
Singapura	NNP
,	AUX
Thailand	NNP
dan	CW
China	NNP
.	AUX

Lembaga	NN
pemeringkat	NN
internasional	JJ
,	AUX
Moody	NNP
'	NNP
s	NNP
Investors	NNP
Service	NNP
menaikkan	VP
peringkat	NN
obligasi	NN
pemerintah	NN
Indonesia	NNP
dengan	CW
mengutip	VP
rekam	VP
jejak	NN
dari	CW
kebijakan	NN
fiskal	JJ
dan	CW
lebih	CW
baik	JJ
-nya	NN
posisi	NN
eksternal	JJ
termasuk	VP
reformasi	NN
struktural	JJ
dan	CW
kebijakan	NN
manajemen	NN
yang	CW
sehat	JJ
.	AUX

Dalam	CW
sebuah	NN
pernyataan	NN
-nya	NN
yang	CW
dikutip	VP
Thomson	NNP
Financial	NNP
,	AUX
Kamis	NNP
,	AUX
Moody	NNP
'	NNP
s	NNP
menaikkan	VP
peringkat	NN
obligasi	NN
pemerintah	NN
dalam	CW
mata uang	NN
asing	JJ
dan	CW
lokal	JJ
menjadi	VP
Ba3	AUX
dari	CW
B1	AUX
.	AUX

Sementara	CW
peringkat	NN
batas	NN
tertinggi	JJ
obligasi	NN
dalam	CW
mata uang	NN
asing	JJ
naik	VP
menjadi	VP
Ba2	AUX
dari	CW
Ba3	AUX
.	AUX

Seluruh	NUM
'	AUX
outlook	AUX
'	AUX
prospek	NN
untuk	CW
peringkat	NN
tersebut	CW
adalah	VP
stabil	JJ
.	AUX

Apresiasi	NN
nilai tukar	NN
juga	CW
telah	VP
membantu	VP
mengurangi	VP
rasio	NN
utang	NN
pemerintah	NN
dari	CW
posisi	NN
tertinggi	JJ
100	NUM
persen	NUM
dari	CW
PDB	NN
pada	CW
2000	NUM
menjadi	VP
diharapkan	VP
34	NUM
persen	NUM
pada	CW
2008	NUM
,	AUX
kata	VP
Aninda	NNP
Mitra	NNP
,	AUX
analis	NNP
Moody	NNP
'	NNP
s	NNP
untuk	CW
Indonesia	NNP
.	AUX

Mitra	NNP
menambahkan	VP
bahwa	CW
penurunan	NN
tajam	JJ
dalam	CW
subsidi	NN
harga	NN
minyak	NN
dan	CW
tumbuhnya	NN
kepercayaan	NN
fiskal	JJ
pada	CW
utang	NN
dalam	CW
mata uang	NN
lokal	JJ
dengan	CW
bunga	NN
tetap	CW
telah	VP
mengurangi	VP
vulnerability	AUX
sifat	NN
rentan	JJ
terserang	VP
terhadap	CW
guncangan	NN
bunga	NN
atau	CW
harga	NN
domestik	JJ
yang	CW
mendadak	CW
.	AUX

Perusahaan	NN
investasi	NN
asal	CW
Kepulauan	NNP
Seycheles	NNP
,	AUX
Pinnacle	NNP
Limited	NNP
,	AUX
berencana	VP
mengakuisisi	VP
seluruh	NUM
saham	NN
PT	NNP
Toba	NNP
Pulp	NNP
Lestari	NNP
Tbk.	NNP
sebanyak	NUM
1.260.420.864	NUM
lembar	NN
saham	NN
dengan	CW
harga	NN
Rp	AUX
500	NUM
per	CW
saham	NN
atau	CW
setara	NN
Rp	AUX
630,2	NUM
miliar	NUM
.	AUX

Rencana	NN
akuisisi	NN
itu	CW
memang	CW
benar	JJ
.	AUX

Pinnacle	NNP
juga	CW
ingin	CW
membeli	VP
pada	CW
harga	NN
Rp	AUX
500	NUM
per	CW
saham	NN
,	AUX
kata	VP
Direktur	NNP
Toba	NNP
Pulp	NNP
,	AUX
Firman	NNP
Mulya	NNP
Nauli	NNP
di	CW
Jakarta	NNP
,	AUX
Jumat	NNP
.	AUX

Kabar	NN
rencana	NN
akuisisi	NN
Toba	NNP
Pulp	NNP
oleh	CW
Pinnacle	NNP
sudah	VP
berhembus	VP
sejak	CW
awal	NN
Oktober	NNP
lalu	CW
.	AUX

Namun	CW
baik	CW
Toba	NNP
Pulp	NNP
maupun	CW
Pinnacle	NNP
belum	CW
memberikan	VP
keterangan	NN
apa	CW
pun	CW
.	AUX

Ketika	CW
hal	NN
itu	CW
dikonfirmasi	VP
,	AUX
Direktur	NNP
Toba	NNP
Pulp	NNP
Firman	NNP
Mulya	NNP
Nauli	NNP
membenarkan	VP
perihal	NN
rencana	NN
akuisisi	NN
Toba	NNP
Pulp	NNP
oleh	CW
Pinnacle	NNP
.	AUX

Hal	NN
senada	JJ
juga	CW
dikatakan	VP
Vice	NNP
President	NNP
Coporate	NNP
Affair	NNP
Raja	NNP
Garuda	NNP
Mas	NNP
RGM	NNP
Tjandra	NNP
Putra	NNP
.	AUX

Kendati	CW
sempat	VP
membantah	VP
-nya	NN
,	AUX
namun	CW
Tjandra	NNP
akhir	CW
-nya	NN
mengakui	VP
jika	CW
memang	CW
Pinnacle	NNP
berencana	VP
mengakuisisi	VP
Toba	NNP
Pulp	NNP
.	AUX

Namun	CW
menurut	CW
-nya	NN
,	AUX
pihak	NN
RGM	NNP
masih	VP
mengkaji	VP
tawaran	NN
dari	CW
Pinnacle	NNP
.	AUX

Rencana	NN
akuisisi	NN
ini	CW
sendiri	NN
hingga	CW
kini	NN
belum	CW
dilaporkan	VP
kepada	CW
Badan	NNP
Pengawas	NNP
Pasar	NNP
Modal	NNP
,	AUX
maupun	CW
otoritas	NN
Bursa	NNP
Efek	NNP
Surabaya	NNP
BES	NNP
,	AUX
tempat	NN
Toba	NNP
Pulp	NNP
mencatatkan	VP
saham	NN
-nya	NN
.	AUX

Toba	NNP
Pulp	NNP
yang	CW
dahulu	NN
bernama	VP
PT	NNP
Inti	NNP
Indorayon	NNP
dikenal	VP
sebagai	CW
perusahaan	NN
bubur	NN
kertas	NN
milik	NN
konglomerat	NN
Sukanto	NNP
Tanoto	NNP
.	AUX

Perusahaan	NN
yang	CW
berlokasi	VP
di	CW
Sumatera	NNP
Utara	NNP
tersebut	CW
dituding	VP
menjadi	VP
penyebab	NN
tercemarnya	NN
Danau	NNP
Toba	NNP
,	AUX
dan	CW
penggundulan hutan	NN
di	CW
kawasan	NN
hulu sungai	NN
Asahan	NNP
.	AUX

Perusahaan	NN
ini	CW
juga	CW
sempat	VP
berhenti	VP
beroperasi	VP
sejak	CW
tahun	NN
1998	NUM
,	AUX
dan	CW
baru	VP
mulai	VP
beroperasi	VP
pada	CW
Maret	NNP
2003	NUM
.	AUX

Bahkan	CW
pabrik	NN
ini	CW
pernah	VP
digugat	VP
pailit	JJ
oleh	CW
sejumlah	NUM
kreditor	NN
-nya	NN
,	AUX
lantaran	CW
tidak	CW
membayar	VP
utang	NN
sebesar	JJ
500	NUM
juta	NUM
dolar	NN
AS	NNP
.	AUX

Kenaikan	NN
harga	NN
minyak	NN
dunia	NN
saat	NN
ini	CW
berpotensi	VP
menurunkan	VP
pertumbuhan ekonomi	NN
tahun	NN
2008	NUM
sehingga	CW
target	NN
-nya	NN
bisa	VP
lebih	CW
rendah	JJ
dari	CW
proyeksi	NN
semula	NN
6,5	NUM
persen	NUM
.	AUX

Deputi	NNP
Gubernur	NNP
Senior	NNP
BI	NNP
Miranda	NNP
Goeltom	NNP
dalam	CW
diskusi	NN
meja	NN
bundar	JJ
di	CW
BI	NNP
Jakarta	NNP
,	AUX
Rabu	NNP
mengatakan	VP
dengan	CW
kenaikan	NN
harga	NN
minyak	NN
dunia	NN
akan	VP
mengakibatkan	VP
penurunan	NN
konsumsi	NN
swasta	JJ
sejalan	NN
dengan	CW
pengaruh	NN
penurunan	NN
daya beli	NN
akibat	CW
kenaikan	NN
inflasi	NN
dan	CW
dampak	NN
langsung	CW
kenaikan	NN
harga	NN
barang	NN
impor	NN
.	AUX

Dengan	CW
demikian	CW
,	AUX
lanjut	VP
-nya	NN
,	AUX
penurunan	NN
permintaan	NN
domestik	JJ
yang	CW
cukup	CW
kuat	JJ
akan	VP
mempengaruhi	VP
penurunan	NN
pertumbuhan ekonomi	NN
2008	NUM
meski	CW
ekspor	NN
netto	AUX
meningkat	VP
akibat	CW
pertumbuhan	NN
relatif	JJ
stabil	JJ
sedangkan	CW
impor	NN
menurun	VP
.	AUX

Sementara	CW
itu	CW
tekanan	NN
inflasi	NN
sendiri	NN
didorong	VP
oleh	CW
kenaikan	NN
harga	NN
minyak	NN
dunia	NN
bersama	CW
dengan	CW
kenaikan	NN
harga	NN
komoditas	NN
primer	JJ
global	JJ
.	AUX

Peningkatan	NN
risiko	NN
inflasi	NN
ini	CW
didorong	VP
imported	AUX
inflation	AUX
kenaikan	NN
harga	NN
barang	NN
impor	NN
terkait	VP
kenaikan	NN
harga	NN
minyak	NN
,	AUX
kata	VP
-nya	NN
dalam	CW
diskusi	NN
Pemberdayaan	NN
Sektor	NN
Riil	JJ
untuk	CW
Mempercepat	VP
Pertumbuhan	NN
Ekonomi	NN
melalui	CW
Koordinasi	NN
Kebijakan	NN
Fiskal	JJ
dan	CW
Moneter	JJ
.	AUX

Hasil	NN
kajian	NN
menunjukkan	VP
,	AUX
inflasi	NN
2008	NUM
berpotensi	VP
di	CW
atas	NN
sasaran	NN
lima	NUM
plus	JJ
minus	JJ
satu	NUM
pada	CW
sekitar	CW
6,4	NUM
persen	NUM
jika	CW
harga	NN
minyak	NN
rata-rata	JJ
75	NUM
dolar	NN
AS	NNP
per	CW
barel	NN
.	AUX

Kenaikan	NN
inflasi	NN
yang	CW
relatif	JJ
tinggi	JJ
tersebut	CW
masih	VP
dengan	CW
asumsi	NN
pemerintah	NN
tidak	CW
menaikkan	VP
harga	NN
minyak	NN
bersubsidi	VP
dalam negeri	JJ
,	AUX
kata	VP
-nya	NN
.	AUX

Ia	NN
menjelaskan	VP
dalam	CW
simulasi	NN
pengaruh	NN
minyak	NN
terhadap	CW
inflasi	NN
,	AUX
jika	CW
rata-rata	NN
harga	NN
minyak	NN
60	NUM
dolar	NN
per	CW
barel	NN
akan	VP
terjadi	VP
inflasi	NN
6,1	NUM
persen	NUM
,	AUX
harga	NN
minyak	NN
68	NUM
dolar	NN
AS	NNP
per	CW
barel	NN
inflasi	NN
6,26	NUM
persen	NUM
,	AUX
harga	NN
minyak	NN
70	NUM
dolar	NN
AS	NNP
inflasi	NN
6,3	NUM
persen	NUM
.	AUX

Kemudian	CW
bila	CW
harga	NN
minyak	NN
75	NUM
dolar	NN
AS	NNP
per	CW
barel	NN
akan	VP
terjadi	VP
inflasi	NN
6,4	NUM
persen	NUM
,	AUX
harga	NN
minyak	NN
80	NUM
dolar	NN
AS	NNP
per	CW
barel	NN
inflasi	NN
6,5	NUM
persen	NUM
,	AUX
harga	NN
minyak	NN
85	NUM
dolar	NN
AS	NNP
inflasi	NN
6,6	NUM
persen	NUM
harga	NN
minyak	NN
6,6	NUM
persen	NUM
harga	NN
minyak	NN
6,7	NUM
persen	NUM
dan	CW
harga	NN
minyak	NN
95	NUM
dolar	NN
AS	NNP
per	CW
barel	NN
inflasi	NN
6,8	NUM
persen	NUM
.	AUX

Perusahaan	NN
perkebunan	NN
PT	NNP
Bakrie	NNP
Sumatra	NNP
Plantation	NNP
Tbk	NNP
UNSP	NNP
menyatakan	VP
perolehan	NN
laba bersih	NN
-nya	NN
dalam	CW
sembilan	NUM
bulan	NN
pertama	NUM
yang	CW
berakhir	VP
30	NUM
September	NNP
2007	NUM
,	AUX
turun	VP
6,0	NUM
persen	NUM
menjadi	VP
Rp	AUX
136,14	NUM
miliar	NUM
dari	CW
Rp	AUX
144,88	NUM
miliar	NUM
pada	CW
periode	NN
yang	CW
sama	JJ
tahun	NN
lalu	CW
.	AUX

Sementara	CW
penjualan	NN
bersih	JJ
-nya	NN
sendiri	NN
dalam	CW
periode	NN
tersebut	CW
masih	VP
meningkat	VP
39,1	NUM
persen	NUM
menjadi	VP
Rp	AUX
1,12	NUM
triliun	NUM
dan	CW
laba	NN
usaha	NN
-nya	NN
naik	VP
49,8	NUM
persen	NUM
menjadi	VP
Rp	AUX
326,54	NUM
miliar	NUM
.	AUX

Beban	NN
bunga	NN
perseroan	NN
melonjak	VP
dari	CW
periode	NN
sembilan	NUM
bulan	NN
pertama	NUM
tahun	NN
lalu	CW
yang	CW
hanya	CW
Rp	AUX
38,76	NUM
miliar	NUM
menjadi	VP
Rp	AUX
115,24	NUM
miliar	NUM
periode	NN
sama	JJ
tahun	NN
ini	CW
,	AUX
sehingga	CW
mendorong	VP
beban	NN
non	CW
operasional	JJ
perseroan	NN
naik	VP
menjadi	VP
Rp	AUX
126,06	NUM
miliar	NUM
dari	CW
sebelum	CW
-nya	NN
Rp	AUX
7,15	NUM
miliar	NUM
.	AUX

Badan	NNP
Pusat	NNP
Statistik	NNP
BPS	NNP
di	CW
Jakarta	NNP
,	AUX
Kamis	NNP
,	AUX
mengumumkan	VP
bahwa	CW
inflasi	NN
bulan	NN
Oktober	NNP
tercatat	VP
0,79	NUM
persen	NUM
,	AUX
sedikit	VP
lebih	CW
rendah	JJ
dibandingkan	VP
bulan	NN
September	NNP
0,80	NUM
persen	NUM
.	AUX

Dengan	CW
demikian	CW
inflasi	NN
tahun	NN
kalender	NN
Januari	NNP
-	AUX
Oktober	NNP
2007	NUM
tercatat	VP
sebesar	JJ
5,24	NUM
persen	NUM
dan	CW
inflasi	NN
year	AUX
on	AUX
year	AUX
Oktober	NNP
2007	NUM
terhadap	CW
Oktober	NNP
2006	NUM
sebesar	JJ
6,88	NUM
persen	NUM
.	AUX

Jadi	CW
apakah	CW
bisa	VP
bertahan	VP
di	CW
6	NUM
persen	NUM
pada	CW
akhir	NN
Desember	NNP
atau	CW
lebih	CW
dari	CW
itu	CW
,	AUX
tergantung	VP
pada	CW
sisa	NN
0,76	NUM
persen	NUM
itu	CW
dibagi	VP
antara	CW
November	NNP
dan	CW
Desember	NNP
.	AUX

Di	CW
November	NNP
tahun	NN
lalu	CW
,	AUX
inflasi	NN
'	AUX
cooling	AUX
down	AUX
'	AUX
cuma	CW
0,34	NUM
persen	NUM
,	AUX
tapi	CW
kita	NN
kan	CW
tidak	CW
bisa	VP
memotret	VP
yang	CW
lalu	CW
dan	CW
yakin	JJ
sekali	CW
akan	VP
terjadi	VP
seperti	CW
itu	CW
,	AUX
kata	VP
Kepala	NNP
BPS	NNP
,	AUX
Rusman	NNP
Heriawan	NNP
.	AUX

Pemerintah	NN
menargetkan	VP
inflasi	NN
pada	CW
2007	NUM
,	AUX
6	NUM
persen	NUM
,	AUX
sementara	CW
BI	NNP
menargetkan	VP
6	NUM
plus	JJ
minus	JJ
1	NUM
persen	NUM
.	AUX

Dia	NN
mengingatkan	VP
,	AUX
pada	CW
bulan	NN
Desember	NNP
akan	VP
terjadi	VP
'	AUX
demand	AUX
pull	AUX
inflation	AUX
'	AUX
karena	CW
ada	VP
tekanan	NN
menjelang	CW
Natal	NNP
dan	CW
Tahun Baru	NNP
.	AUX

Di	CW
Desember	NNP
2006	NUM
,	AUX
inflasi	NN
1,04	NUM
persen	NUM
,	AUX
kata	VP
-nya	NN
.	AUX

Dikatakan	VP
-nya	NN
,	AUX
inflasi	NN
terjadi	VP
karena	CW
adanya	NN
kenaikan	NN
harga	NN
yang	CW
ditunjukkan	VP
oleh	CW
kenaikan	NN
indeks	NN
pada	CW
kelompok	NN
barang	NN
dan	CW
jasa	NN
,	AUX
yaitu	CW
kelompok	NN
bahan makanan	NN
1,87	NUM
persen	NUM
,	AUX
kelompok	NN
makanan	NN
jadi	VP
,	AUX
minuman	NN
,	AUX
rokok	NN
&	AUX
tembakau	NN
0,51	NUM
persen	NUM
,	AUX
kelompok	NN
perumahan	NN
,	AUX
air	NN
,	AUX
listrik	NN
,	AUX
gas	NN
&	AUX
bahan bakar	NN
0,21	NUM
persen	NUM
,	AUX
kelompok	NN
sandang	NN
2,05	NUM
persen	NUM
,	AUX
kelompok	NN
kesehatan	NN
0,45	NUM
persen	NUM
,	AUX
kelompok	NN
pendidikan	NN
,	AUX
rekreasi	NN
dan	CW
olahraga	NN
0,21	NUM
persen	NUM
,	AUX
dan	CW
kelompok	NN
transpor	NN
,	AUX
komunikasi	NN
&	AUX
jasa	NN
keuangan	NN
0,47	NUM
persen	NUM
.	AUX

Inflasi	NN
komponen	NN
inti	NN
pada	CW
bulan	NN
Oktober	NNP
2007	NUM
sebesar	JJ
0,80	NUM
persen	NUM
,	AUX
sedangkan	CW
inflasi	NN
komponen	NN
inti	NN
tahun	NN
kalender	NN
Januari	NNP
-	AUX
Oktober	NNP
2007	NUM
sebesar	JJ
5,12	NUM
persen	NUM
,	AUX
dan	CW
inflasi	NN
komponen	NN
inti	NN
year	AUX
on	AUX
year	AUX
Oktober	NNP
2007	NUM
terhadap	CW
Oktober	NNP
2006	NUM
sebesar	JJ
6,13	NUM
persen	NUM
.	AUX

Di	CW
antara	NN
kontributor	NN
utama	JJ
terhadap	CW
penerimaan	NN
perseroan	NN
,	AUX
penjualan	NN
minyak	NN
dan	CW
gas	NN
meningkat	VP
7,4	NUM
persen	NUM
menjadi	VP
436,5	NUM
juta	NUM
dolar	NN
AS	NNP
dan	CW
penerimaan	NN
dari	CW
operasional	NN
pengeboran	NN
dan	CW
jasa	NN
terkait	VP
naik	VP
35	NUM
persen	NUM
menjadi	VP
119,27	NUM
juta	NUM
dolar	NN
.	AUX

Perolehan	NN
laba bersih	NN
konsolidasi	NN
perusahaan	NN
farmasi	NN
terbesar	JJ
Indonesia	NNP
,	AUX
PT	NNP
Kalbe	NNP
Farma	NNP
Tbk	NNP
KLBF	NNP
,	AUX
dalam	CW
sembilan	NUM
bulan	NN
pertama	NUM
tahun	NN
ini	CW
meningkat	VP
12	NUM
persen	NUM
dibanding	VP
periode	NN
sama	JJ
tahun	NN
lalu	CW
,	AUX
didorong	VP
oleh	CW
penjualan	NN
-nya	NN
yang	CW
menguat	VP
.	AUX

Laporan	NN
keuangan	NN
perseroan	NN
periode	NN
Januari	NNP
-	AUX
September	NNP
2007	NUM
yang	CW
dipublikasikan	VP
di	CW
Jakarta	NNP
,	AUX
Jumat	NNP
,	AUX
menunjukkan	VP
Kalbe	NNP
Farma	NNP
membukukan	VP
laba bersih	NN
Rp	AUX
604,53	NUM
miliar	NUM
dibanding	VP
Rp	AUX
540,44	NUM
miliar	NUM
laba	NN
yang	CW
diperoleh	VP
pada	CW
periode	NN
sama	JJ
tahun	NN
sebelum	CW
-nya	NN
.	AUX

Kalbe	NNP
Farma	NNP
mempunyai	VP
tiga	NUM
divisi	NN
yakni	CW
farmasi	NN
,	AUX
makanan	NN
kesehatan	NN
serta	CW
kemasan	NN
dan	CW
distribusi	NN
.	AUX

Bisnis	NN
farmasi	NN
merupakan	VP
bisnis	NN
inti	NN
Kalbe	NNP
Farma	NNP
karena	CW
menyumbang	VP
lebih	CW
dari	CW
70	NUM
persen	NUM
kepada	CW
pendapatan	NN
perseroan	NN
.	AUX

Deputi	NNP
Gubernur	NNP
Senior	NNP
Miranda	NNP
S	NNP
Goeltom	NNP
mengatakan	VP
pertumbuhan ekonomi	NN
pada	CW
2007	NUM
diperkirakan	VP
6,2	NUM
persen	NUM
.	AUX

Menurut	CW
dia	NN
,	AUX
pihak	NN
-nya	NN
memperkirakan	VP
pada	CW
triwulan	NN
III	NUM
pertumbuhan ekonomi	NN
mencapai	VP
6,3	NUM
persen	NUM
dan	CW
triwulan	NN
IV	NUM
sebesar	JJ
6,4	NUM
persen	NUM
.	AUX

Pertumbuhan	NN
tersebut	CW
didorong	VP
oleh	CW
meningkatnya	NN
konsumsi	NN
serta	CW
ekspor	NN
,	AUX
kata	VP
-nya	NN
dalam	CW
rapat kerja	NN
dengan	CW
Komisi	NNP
XI	NNP
bidang	NN
keuangan	NN
dan	CW
perbankan	NN
DPR	NNP
di	CW
Jakarta	NNP
,	AUX
Senin	NNP
.	AUX

Sementara	CW
itu	CW
,	AUX
nilai tukar	NN
rupiah	NN
pada	CW
Oktober	NNP
2007	NUM
secara	CW
rata-rata	JJ
menguat	VP
2,2	NUM
persen	NUM
dibandingkan	VP
September	NNP
atau	CW
rata-rata	JJ
Rp	AUX
9.101	NUM
per	CW
dolar	NN
AS	NNP
.	AUX

Hal	NN
ini	CW
,	AUX
menurut	CW
dia	NN
,	AUX
karena	CW
kuat	JJ
-nya	NN
faktor	NN
fundamental	JJ
ekonomi	NN
dan	CW
kecenderungan	NN
penguatan	NN
mata uang	NN
global	JJ
terhadap	CW
dolar	NN
AS	NNP
.	AUX

Ini	CW
mendorong	VP
kenaikan	NN
indeks harga	NNP
saham	NNP
gabungan	NNP
IHSG	NNP
pada	CW
level	NN
tertinggi	JJ
pada	CW
Oktober	NNP
2007	NUM
karena	CW
dipicu	VP
oleh	CW
arus	NN
modal	NN
masuk	VP
,	AUX
kata	VP
-nya	NN
.	AUX

Pada	CW
Akhir	NN
Oktober	NNP
2007	NUM
cadangan	NN
devisa	NN
menurut	CW
dia	NN
tercatat	VP
54,2	NUM
miliar	NUM
dolar	NN
AS	NNP
.	AUX

